Year,Month,Type,Country,HS Code,Statistic Code,Unit Code,Description,Quantity,CIF (BAHT),Heading,heading_description,Chapter,chapter_description
2563,1,1,TH,84254910,90,C62,Other (C62),1,355200,8425,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84254920,90,C62,Other (C62),27,216929,8425,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84261990,0,C62,Other (C62),1,4545450,8426,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84264100,0,C62,On tyres (C62),2,2000000,8426,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84279000,0,C62,Other trucks (C62),2,6137,8427,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84281040,0,C62,Skip hoists (C62),4,9722,8428,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84282090,0,C62,Other (C62),1,45569,8428,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84283290,0,C62,Other (C62),3,301695,8428,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84283910,0,C62,Of a kind used for agriculture (C62),2,2497500,8428,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84283990,0,C62,Other (C62),1,64594,8428,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84289090,0,C62,Other (C62),8,35971,8428,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84304990,0,C62,Other (C62),4,3742685,8430,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84306900,0,C62,Other (C62),2,204455,8430,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84314190,0,KGM,Other (KGM),8700,253594,8431,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84314300,0,KGM,Parts for boring or sinking machinery of subheading 8430.41 or 8430.49 (KGM),13500,410839,8431,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84314910,0,KGM,Parts of machinery of heading 84.26 (KGM),1,3515,8431,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84314990,0,KGM,Other (KGM),6581,1007127,8431,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84329090,0,KGM,Other (KGM),1,4683,8432,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84332000,0,C62,"Other mowers, including cutter bars for tractor mounting (C62)",3,19660,8433,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84339090,0,KGM,Other (KGM),4,1030,8433,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84411010,90,C62,Other (C62),8,224719,8441,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84411010,999,KGM,CKD (KGM),300,168465,8441,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84411020,90,C62,Other (C62),1,623,8441,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84418010,0,C62,Electrically operated (C62),3,55749,8441,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84425000,0,KGM,"Plates, cylinders and other printing components; plates, cylinders and lithographic stones, prepared for printing purposes (for example, planed, grained or polished) (KGM)",260,26811,8442,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84431100,0,C62,"Offset printing machinery, reel-fed (C62)",1,1348912,8443,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84431300,0,C62,Other offset printing machinery (C62),4,180229,8443,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84433111,0,C62,Colour (C62),4,49733,8443,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84433119,0,C62,Other (C62),2,23394,8443,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84433119,999,KGM,CKD (KGM),3,7997,8443,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84433121,0,C62,Colour (C62),11,568285,8443,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84433191,0,C62,Combination printer-copier-scanner-facsimile machines (C62),533,33208250,8443,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84433199,0,C62,Other (C62),177,1906043,8443,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84433219,0,C62,Other (C62),91,700695,8443,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84433221,0,C62,Colour (C62),31,879251,8443,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84433231,0,C62,Colour (C62),88,330880,8443,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84433239,0,C62,Other (C62),5,42431,8443,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84433239,999,KGM,CKD (KGM),1362,922364,8443,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84433290,90,C62,Other (C62),3317,6397919,8443,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84433940,0,C62,Ink-jet printers (C62),27,3495639,8443,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84439100,0,KGM,"Parts and accessories of printing machinery used for printing by means of plates, cylinders and other printing components of heading 84.42 (KGM)",6,5884,8443,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84439920,0,KGM,Ink-filled printer cartridges (KGM),3879,2716589,8443,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84439990,0,KGM,Other (KGM),8440,6723934,8443,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84502000,0,C62,"Machines, each of a dry linen capacity exceeding 10 kg (C62)",1,555677,8450,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84509010,0,KGM,Of machines of subheading 8450.20.00 (KGM),37,9446,8450,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84509020,0,KGM,"Of machines of subheading 8450.11, 8450.12 or 8450.19 (KGM)",0,15,8450,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84512900,0,C62,Other (C62),4,459366,8451,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84522900,1,C62,Sewing machines (C62),1,10000,8452,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84529099,90,KGM,Other (KGM),120,843813,8452,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84543000,999,KGM,CKD (KGM),350,212666,8454,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84592910,0,C62,Electrically operated (C62),4,46887,8459,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84592920,0,C62,Not electrically operated (C62),2,30380,8459,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84597010,0,C62,Electrically operated (C62),1,199607,8459,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84601900,0,C62,Other (C62),81,327339,8460,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84601900,999,KGM,CKD (KGM),4,5328,8460,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84603110,0,C62,"Machine tools, numerically controlled, for sharpening carbide drilling bits with a shank diameter not exceeding 3.175 mm, provided with fixed collets and having a power not exceeding 0.74 kW (C62)",14,13491,8460,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84603910,0,C62,Electrically operated (C62),2,1297,8460,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84604010,0,C62,Electrically operated (C62),1,1534,8460,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84612010,0,C62,Electrically operated (C62),1,5058,8461,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84614010,0,C62,Electrically operated (C62),9,79920,8461,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84614020,0,C62,Not electrically operated (C62),1,2775,8461,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84615010,0,C62,Electrically operated (C62),1,1215,8461,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84619099,0,C62,Other (C62),1,456,8461,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84622910,0,C62,Electrically operated (C62),857,18704,8462,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84649020,999,KGM,CKD (KGM),7,4572,8464,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84659310,0,C62,Electrically operated (C62),4,33909,8465,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84659530,0,C62,"Other, electrically operated (C62)",6,166500,8465,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84662090,0,KGM,Other (KGM),402,2306353,8466,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84669390,0,KGM,Other (KGM),57,97578,8466,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84671100,0,C62,Rotary type (including combined rotarypercussion) (C62),2,353937,8467,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84671900,0,C62,Other (C62),6,2828,8467,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84671900,999,KGM,CKD (KGM),25,50584,8467,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84672100,0,C62,Drills of all kinds (C62),14,107369,8467,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84672200,0,C62,Saws (C62),1,112,8467,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84672900,0,C62,Other (C62),71,376571,8467,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84678900,0,C62,Other (C62),63,1314503,8467,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84679910,0,KGM,"Of goods of subheading 8467.21.00, 8467.22.00 or 8467.29.00 (KGM)",123,2147,8467,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84682010,0,C62,Hand-operated (not hand-held) gas welding or brazing appliances for metal (C62),9,82028,8468,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84682090,0,C62,Other (C62),1,1685,8468,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84701000,0,C62,"Electronic calculators capable of operation without an external source of electric power and pocket-size data recording, reproducing and displaying machines with calculating functions (C62)",4500,1376876,8470,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84703000,0,C62,Other calculating machines (C62),10,8449,8470,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84713020,0,C62,Laptops including notebooks and subnotebooks (C62),13,239723,8471,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84713020,999,KGM,CKD (KGM),11,189790,8471,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84714190,0,C62,Other (C62),2,8000,8471,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84715090,0,C62,Other (C62),14,1451194,8471,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84715090,800,C62,Used (C62),4,430244,8471,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84716030,0,C62,Computer keyboards (C62),10,2553,8471,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84716090,0,C62,Other (C62),5454,13487095,8471,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84717010,0,C62,Floppy disk drives (C62),2,17642,8471,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84717020,0,C62,Hard disk drives (C62),38662,1.34E+08,8471,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84717020,800,C62,Used (C62),18,146472,8471,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84717020,999,KGM,CKD (KGM),3,46223,8471,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84717040,0,C62,"Optical disk drives, including CD-ROM drives, DVD drives and CD-R drives (C62)",6,37798,8471,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84717050,0,C62,"Proprietary format storage devices including media therefor for automatic data processing machines, with or without removable media and whether magnetic, optical or other technology (C62)",19374,51706108,8471,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84717050,800,C62,Used (C62),757,4112574,8471,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84717091,0,C62,Automated backup systems (C62),900,44714,8471,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84717099,0,C62,Other (C62),74193,2.85E+08,8471,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84718010,0,C62,Control and adaptor units (C62),15,164183,8471,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84718010,800,C62,Used (C62),1,7299,8471,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84718010,999,KGM,CKD (KGM),2,11345,8471,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84718090,0,C62,Other (C62),7,98124,8471,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84719090,0,C62,Other (C62),36,2649132,8471,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84729060,0,C62,"Other, electrically operated (C62)",1,3115,8472,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84733010,0,KGM,Assembled printed circuit boards (KGM),5700,87070262,8473,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84733090,0,KGM,Other (KGM),716,7813663,8473,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84733090,800,KGM,Used (KGM),285,676690,8473,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84734010,0,KGM,For electrically operated machines (KGM),86,445962,8473,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84741020,0,C62,Not electrically operated (C62),1,133200,8474,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84742019,0,C62,Other (C62),1,41084,8474,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84743110,0,C62,Electrically operated (C62),7,611855,8474,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84748020,0,C62,Not electrically operated (C62),1,72150,8474,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84768900,0,C62,Other (C62),2,1203084,8476,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84772020,0,C62,For extruding plastics (C62),19,9983117,8477,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84773000,0,C62,Blow moulding machines (C62),4,1614779,8477,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84778039,0,C62,Other (C62),9,1322749,8477,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84779039,0,KGM,Other (KGM),1343,388622,8477,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84795000,0,C62,"Industrial robots, not elsewhere specified or included (C62)",1,455714,8479,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84798210,0,C62,Electrically operated (C62),1,6742,8479,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84798939,0,C62,Other (C62),404,5954812,8479,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84798940,0,C62,"Other, not electrically operated (C62)",476,458821,8479,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84799020,0,KGM,Of goods of subheading 8479.89.20 (KGM),60,97783,8479,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84799030,0,KGM,Of other electrically operated machines (KGM),10,19531,8479,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84805000,0,KGM,Moulds for glass (KGM),8,69139,8480,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84806000,0,KGM,Moulds for mineral materials (KGM),872,42532,8480,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84807110,0,KGM,Moulds for footwear soles (KGM),4,2234,8480,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84807190,0,KGM,Other (KGM),48,108821,8480,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84811019,0,KGM,Other (KGM),8,129124,8481,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84812090,0,KGM,Other (KGM),1133,341862,8481,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84813010,0,KGM,"Swing check-valves, of cast iron, with an inlet of internal diameter of 4 cm or more but not exceeding 60 cm (KGM)",158,102632,8481,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84813090,0,KGM,Other (KGM),14207,2164739,8481,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84814090,0,KGM,Other (KGM),200,21489,8481,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84818014,0,KGM,Of other materials (KGM),1,1315,8481,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84818061,0,KGM,Manually operated gate valves with an internal diameter exceeding 5 cm but not exceeding 40 cm (KGM),1,3371,8481,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84818062,0,KGM,Other (KGM),129,420079,8481,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84818063,0,KGM,Other (KGM),2515,63593,8481,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84818067,0,KGM,Other (KGM),5,3038,8481,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84818072,0,KGM,Other (KGM),2,1416,8481,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84818079,0,KGM,Other (KGM),24,4861,8481,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84818082,0,KGM,Other (KGM),9,9977,8481,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84818089,0,KGM,"Other, manually operated, weighing less than 3 kg, surface treated or made of stainless steel or nickel (KGM)",30,1896,8481,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84818099,0,KGM,Other (KGM),12036,699095,8481,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84819029,0,KGM,Other (KGM),0,15660,8481,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84819090,0,KGM,Other (KGM),558,467234,8481,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84821000,0,C62,Ball bearings (C62),652875,5707722,8482,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
2563,1,1,TH,84822000,0,C62,"Tapered roller bearings, including cone and tapered roller assemblies (C62)",7671,3390455,8482,#N/A,84,"NUCLEAR REACTORS , MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
