,hscode,volume
6740,10063099010,11400
6741,10063099010,6840
6742,10063099010,4950
6743,10063099010,2160
6744,10063099012,5700
6745,10063099012,4560
6746,10063099012,2200
6747,10063099012,1080
6748,10063099018,3990
6749,10063099001,5000
6750,15119036000,200
6751,15119036000,200
6752,15119036000,200
6753,15119036000,200
6754,10063040001,1740
6755,10062010001,100
6756,10051000000,2
6757,10063099010,1920
6758,10063099001,2590
6759,10063099001,2590
6760,10063040001,32000
6761,10063040001,6000
6762,10064090003,720
6763,10063040001,30
6764,10063040001,2000
6765,10063040001,5000
6766,10063040001,26000
6767,10063040001,600
6768,10063040001,400
6769,10063040001,445
6770,10063099012,10120
6771,10063099012,8280
6772,10063099012,4140
6773,10061090001,1
6774,10063099090,1
6775,10063099090,1
6776,10063099090,1
6777,10063099090,1
6778,10063099090,1
6779,10063099090,1
6780,10063099090,1
6781,10063099090,1
6782,10063099090,1
6783,10063099090,1
6784,10063099090,1
6785,10063099090,1
6786,10063099090,1
6787,10063099090,1
6788,10063099090,1
6789,10063099090,1
6790,10063040001,950
6791,10062090504,200
6792,10062090504,200
6793,10063099001,760
6794,10063030003,400
6795,10063099001,1150
6796,10063040001,8800
6797,10063040001,3520
6798,10063091003,2800
6799,10063099012,2300
6800,10064090012,10400
6801,10063099001,2000
6802,10063040001,1134
6803,10063040001,1134
6804,10063040001,1134
6805,10063040001,3520
6806,10063099001,880
6807,10063099012,250000
6808,10063099012,250000
6809,10051000000,7200
6810,10051000000,7200
6811,10051000000,400000
6812,10063040001,11000
6813,10063040001,6000
6814,10063040001,7000
6815,10063099003,1532
6816,10063099003,85
6817,10063091002,1300
6818,10063040001,41000
6819,10063099001,1025
6820,10064090012,100
6821,10063099001,1480
6822,10063040001,2270
6823,10063030003,200
6824,10063030003,400
6825,10063030003,410
6826,10063099012,11000
6827,10063099001,10000
6828,10064090005,13500
6829,10064090005,8000
6830,10063030003,4000
6831,10063030003,21500
6832,10063030003,7500
6833,10063030003,10000
6834,10063030003,8400
6835,10063030003,8400
6836,10063030003,3000
6837,10063030003,21500
6838,10063030003,7500
6839,10063030003,6000
6840,10063030003,5000
6841,10063040001,1700
6842,10063040001,850
6843,10063040001,140
6844,10063040001,100
6845,10063099001,2590
6846,10063099001,2590
6847,10063040001,3600
6848,10063099001,2590
6849,10063040001,62583
6850,10063040001,10431
6851,10063040001,10068
6852,10063040001,55978
6853,10063040001,690
6854,10062090612,480
6855,10062090630,480
6856,10063099010,920
6857,15119036000,3720
6858,10063040001,1050
6859,10063040001,950
6860,10063040001,950
6861,10063040001,1400
6862,10063040001,650
6863,10063040001,650
6864,10063099012,1920
6865,10051000000,6
6866,10064090006,5000
6867,10063040001,880
6868,10063040001,900
6869,10063040001,850
6870,10063040001,38851
6871,10063040001,38851
6872,10064090005,19426
6873,10063099012,260000
6874,10063099013,260000
6875,10063099013,260000
6876,10063040001,19150
6877,10063099010,1496
6878,10063099010,1496
6879,10063040001,900
6880,10063040001,5400
6881,10063030003,2000
6882,10063040001,40860
6883,10063040001,10215
6884,10063040001,40860
6885,10063040001,5448
6886,10063040001,2160
6887,10063030003,6674
6888,10063030003,11441
6889,10064090005,15777
6890,10064090005,3814
6891,10062090619,2206
6892,10062090607,2206
6893,10063040001,792
6894,10063099001,12600
6895,10063040001,1000
6896,10063099001,1760
6897,10063040001,880
6898,10063099001,1760
6899,10063030003,460
6900,10063099012,1300
6901,10063099012,1300
6902,10063099012,1300
6903,10063040001,19777
6904,10064090012,1200
6905,10064090006,250000
6906,10063040001,166888
6907,10063040001,19976
6908,10063040001,167935
6909,10063040001,14001
6910,10063040001,6124
6911,10063040001,4309
6912,10063040001,5039
6913,10063040001,10068
6914,10062010001,4411
6915,10063099001,460
6916,10062090001,460
6917,10063099001,2300
6918,10063099001,2600
6919,10063040001,1000
6920,10063030003,50
6921,10063099001,450
6922,10063099001,2600
6923,10064090005,650
6924,10064090005,360
6925,10063040001,140
6926,10063040001,100
6927,10063040001,200
6928,10063040001,200
6929,10063040001,780
6930,10063040001,44000
6931,10063091003,15600
6932,10063040001,100
6933,10063040001,100
6934,10063040001,960
6935,10063040001,270
6936,10062010001,216
6937,10063040001,40
6938,10063040001,50
6939,10063040001,810
6940,10063040001,270
6941,10063040001,600
6942,10063040001,515
6943,10063040001,600
6944,10062010001,270
6945,10063040001,620
6946,10063099001,800
6947,10063040001,1955
6948,10062010001,1242
6949,10063040001,1955
6950,10063040001,100
6951,10063040001,2000
6952,10063040001,192
6953,10063040001,491
6954,10063040001,540
6955,10063040001,480
6956,10063040001,270
6957,10063040001,480
6958,10062010001,270
6959,10063030003,200
6960,10063030003,720
6961,10063040001,1842
6962,10063040001,921000
6963,10063099001,2600
6964,10063099001,2600
6965,10063099001,2600
6966,10063099001,2600
6967,10063099010,23333
6968,10063099010,6300
6969,10063091003,14897
6970,10063091003,18722
6971,10063091003,19987
6972,15119036000,200
6973,15119036000,220
6974,10062090600,1
6975,10063040001,200
6976,10063040001,200
6977,10063040001,450
6978,10063040001,310
6979,10063040001,450
6980,10063099001,2600
6981,10063099001,2600
6982,10063099001,2600
6983,10064090005,2010
6984,10063040001,2010
6985,10063030003,500
6986,10063030003,3000
6987,10063030003,8000
6988,10063030003,6000
6989,10063030003,640
6990,10063030003,640
6991,10063030003,1920
6992,10063099012,24000
6993,10063099001,790
6994,10063099001,50
6995,10063099001,840
6996,10063099001,640
6997,10062090619,600
6998,15119049000,49
6999,10063099001,1040
7000,10063099001,5000
7001,10063040001,2880
7002,10064090005,1840
7003,10063040001,200
7004,10063040001,200
7005,10063040001,950
7006,10063099012,10
7007,10062090612,5
7008,10062090618,5
7009,15119036000,1500
7010,15119036000,10050
7011,15119036000,4860
7012,10063030003,1686
7013,10063040001,3000
7014,10063099001,2600
7015,10063099001,2600
7016,10063099001,2600
7017,10063099001,2600
7018,10063099001,2600
7019,10063099001,2600
7020,10063099001,2600
7021,10063099001,2600
7022,10051000000,15
7023,10051000000,15
7024,10051000000,15
7025,10063099001,2600
7026,10051000000,0
7027,10063099001,2600
7028,10063099001,2600
7029,10063099001,2600
7030,10063099001,2600
7031,10063099001,2600
7032,10063099001,2600
7033,10063099001,2600
7034,10063099001,2600
7035,10063040500,60
7036,10063099001,10
7037,10063040001,880
7038,10063099001,20
7039,10064090005,6240
7040,10063099090,1
7041,10063099090,1
7042,10063099090,1
7043,10063099090,1
7044,10063099090,1
7045,10063099090,1
7046,10063099090,1
7047,10063099090,1
7048,10063099090,1
7049,10063099090,1
7050,10063099090,1
7051,10063099090,1
7052,10063040001,2900
7053,10063040001,1000
7054,10063030003,850
7055,10063030003,1700
7056,10063040001,154360
7057,10063040001,155040
7058,10063040001,700
7059,10063040001,350
7060,10063091003,1040000
7061,10051000000,100
7062,10063040001,1140
7063,10063099603,280
7064,10062090604,400
7065,10063099012,48880
7066,10063040001,1140
7067,10063040001,1152
7068,10063099012,1050
7069,10063040001,244000
7070,10063099001,20866
7071,10063099001,20866
7072,10063040001,1500
7073,10063040001,3750
7074,10063099010,650
7075,10063040001,2500
7076,10063040001,460
7077,10063040001,457
7078,10063040001,1800
7079,10062010001,1600
7080,10063040001,670
7081,10063099012,390000
7082,10063030003,450
7083,10063030003,400
7084,10063040001,6000
7085,10063040001,4499
7086,10063030003,200
7087,10063030003,780
7088,10059010000,150
7089,10063040001,17252
7090,10063040001,17252
7091,10063040001,14397
7092,10063040001,6480
7093,10063040001,100
7094,10063040001,985
7095,10063040001,40
7096,10063040001,19968
7097,10063030003,750
7098,10062090614,17700
7099,10062090614,1901
7100,10063040001,2266
7101,10064090005,400
7102,10064090005,670
7103,10063040001,1750
7104,10063030003,870
7105,10063099001,1750
7106,10063099001,400
7107,10063040001,200
7108,10063040001,160
7109,10063040001,30
7110,10063040001,60
7111,10063030003,200
7112,10063040001,1075
7113,10063040001,860
7114,10063040001,1075
7115,10063040001,1075
7116,10063040001,920
7117,15119036000,1320
7118,15119036000,5040
7119,10063040001,1837
7120,10063040001,1837
7121,10063040001,920
7122,10063040001,5175
7123,10063040001,1725
7124,10063099001,1150
7125,10063099001,575
7126,10063091001,2300
7127,10063091001,1150
7128,10063040001,1700
7129,10063040001,2550
7130,10063040001,200
7131,10063040001,550
7132,10063030003,100
7133,10063030003,100
7134,10063099001,1195
7135,10063099001,50
7136,10064090003,1050
7137,10063030003,500
7138,10063030003,50
7139,10063040001,700
7140,10063040001,380
7141,10063040001,220
7142,10063040001,216
7143,10063030003,350
7144,10063030003,324
7145,10063030003,120
7146,10063040001,1280
7147,10063040001,260
7148,10063030003,80
7149,10062090607,100
7150,10062090613,30
7151,10062090630,60
7152,10063040001,600
7153,10063099010,250
7154,10063040001,1200
7155,10063040001,740
7156,10063040001,80
7157,10063040001,40
7158,10063030003,100
7159,10063030003,80
7160,10063030003,40
7161,10063040001,1144
7162,10062090604,60
7163,10051000000,5
7164,10062090018,360
7165,10063099010,130
7166,10062090613,7
7167,10063040001,75
7168,10063040001,140
7169,10062090619,25
7170,10063030003,10
7171,10063099010,35
7172,10062090018,30
7173,10063040001,45
7174,10062090619,35
7175,10063030003,65
7176,10063091001,10400
7177,10063091001,5200
7178,10062010001,3700
7179,10064090005,1200
7180,10063040001,2250
7181,10063040001,150
7182,10063099012,55226
7183,10063099001,571
7184,10063099001,2204
7185,10063040001,300
7186,10063040001,700
7187,10063030003,500
7188,10063030003,650
7189,10062010001,50
7190,10063040001,5224
7191,10063099001,11568
7192,10063099001,18285
7193,10063099001,53009
7194,10063040500,58500
7195,10063099001,68439
7196,10063099001,17670
7197,10063099001,53009
7198,10063099012,17207
7199,10062090010,17207
7200,10063040001,35339
7201,10063099001,17110
7202,10063099001,34359
7203,10063099001,17414
7204,10063040001,34219
7205,10063040001,17110
7206,10063099001,53009
7207,10063040001,17110
7208,10063099001,91426
7209,10063099001,17110
7210,10063040001,18285
7211,10059010000,100
7212,10063099001,800
7213,10063040001,640
7214,10063040001,1430
7215,15119020000,1500
7216,10063040001,1225
7217,10063040001,2450
7218,10063040001,1225
7219,10063030003,120
7220,10062090619,40
7221,10063099010,80
7222,10063099010,40
7223,10063099010,170
7224,10063099010,335
7225,10063040001,100
7226,10063040001,252
7227,10063040001,680
7228,10063040001,990
7229,10063030003,126000
7230,10063030003,3360
7231,10063040001,990
7232,10063040001,1370
7233,10063040001,990
7234,10063040001,990
7235,15119039000,20
7236,10063040001,1800
7237,10063040001,594
7238,10063040001,100
7239,10063099001,231
7240,10063099001,1
7241,10063030003,150
7242,10064090006,10000
7243,10063091001,3750
7244,10063040001,1000
7245,10063099010,840
7246,10063091001,1250
7247,10063091001,1250
7248,10063040001,900
7249,10063099001,2490
7250,10063099001,1913
7251,10063099010,23334
7252,10063099010,6300
7253,15119036000,220
7254,15119036000,220
7255,15119036000,220
7256,15119036000,220
7257,15119036000,1200
7258,15119036000,7200
7259,15119036000,12120
7260,10064090005,200
7261,10063040001,500
7262,10063040001,100
7263,10063040001,680
7264,10063099012,10400
7265,10063040001,860
7266,10063040001,2180
7267,10063099001,1
7268,10063099001,1
7269,10063099001,1
7270,10063099001,1
7271,10063040001,4600
7272,10063099001,34359
7273,10063040001,840
7274,10063040001,1410
7275,10063040001,5040
7276,10063040001,6600
7277,10063099001,1160
7278,10063099001,1160
7279,10063099001,1160
7280,10063099001,1160
7281,10063099001,1160
7282,10063099001,1160
7283,10063099001,1160
7284,10063099001,1160
7285,10063099090,1
7286,10063099090,1
7287,10063099090,3
7288,10063099090,1
7289,10063099090,1
7290,10063099090,1
7291,10063099090,1
7292,10063099090,1
7293,10063099090,1
7294,10063099090,1
7295,10063099090,1
7296,10063099090,1
7297,10063099090,1
7298,10063099090,1
7299,10063099090,1
7300,10063099090,1
7301,10063099090,1
7302,10063099090,1
7303,10063099090,1
7304,10063099090,1
7305,10063099090,1
7306,10063099090,1
7307,10063099090,1
